voter,name,votes,first_vote,latest_vote,avg_weight,num_delegated,percentage_delegated,num_dao_votes,total_gitcoin_donations,dex_trades_l60d,nft_mints_l60d,nfts_sold_l60d,nfts_bought_l60d,num_proposals,voting_frequency_ratio
0x5ea1b95d0321ecf1a9aaf7703b60b7e3c6bf6247,<nil>,23,2023-04-30,2024-01-21,8.22,0.0,0.0,0,0.0,0,0,0,0,0,0.0001549082400763
0xa4b437b4a5bbfdf3ac433bc554db5f57e02d01d7,lp1927.eth,23,2023-03-25,2024-08-25,7.95,8.312573461184279,0.0,0,0.0,3,31,0,0,0,0.0001645414297305
0x64685f5e92d83f98b3e70e78a923a802eefd843b,<nil>,23,2023-02-12,2023-10-19,6.03,6.199621398829075,0.0,0,0.0,2,0,0,0,0,8.421448209405855e-05
0x919b21dc97dac2012f6f932fa24c67e0c5c2147b,<nil>,23,2023-02-15,2024-06-19,1824.63,513.9799503439928,5.577645576760648e-06,0,0.0,0,0,0,0,0,0.0001568847204175
0xf126181ec7d9de4f0dac484f9252489f9fcece34,tetaho.eth,23,2023-02-12,2023-11-27,0.62,2.5146267548368098,0.0,0,0.0,8,62,0,0,0,6.483334681116749e-05
0xb4c9105b0bf3785c30676d13d210d698dde84f11,<nil>,23,2023-04-29,2024-03-04,12.9,12.9,0.0,0,0.0,0,27,0,0,0,0.0001391788496285
0x1208a26faa0f4ac65b42098419eb4daa5e580ac6,stevegachau.eth,23,2023-05-02,2024-03-01,2880.08,55786.27307148247,0.0006053855973036,0,51.52510166666666,0,2,0,0,41,0.0001815001903946
0xe53990c759d2e70c50aef12af16a48d18934ff7c,nikolajov.eth,23,2023-03-27,2024-01-24,5.79,10.49630958389506,0.0,0,0.0,2,21,0,0,0,9.144316451584146e-05
0x067242ed93fddbe26a84fd1c5d761843f1a089be,<nil>,23,2023-02-16,2023-11-26,9.39,0.0,0.0,0,0.0,6,16,0,0,0,6.483334681116749e-05
0x82b598624540a84bdf93010d4d1d19f0fbe78fd5,aliaksandra.eth,23,2023-02-14,2024-01-24,22.9,11.058892910437528,0.0,0,0.0,1,92,0,1,0,0.000103729797592
0xd284888b7495568aa8696d5c56abdc1d06cb788b,758758.eth,23,2023-02-11,2024-08-04,24.3,21.88828614897629,0.0,25,0.0,0,8,0,0,0,0.0001356330187843
0x691f5cf0563c41cad47c298f566b7ea6120ac565,<nil>,23,2023-02-14,2023-10-19,8.98,8.028480774254628,0.0,0,0.0,0,0,0,0,0,8.421448209405855e-05
0x2fda60317b82c8613e86c6b9369c94ba7254aa67,<nil>,23,2023-02-13,2023-10-19,6.48,6.717152793747534,0.0,0,0.0,0,2,0,0,0,8.421448209405855e-05
0x8ee1c8ea25b3cadbd5dd552a4cdc9bcc2ffa4b04,<nil>,23,2023-02-12,2023-10-19,5.54,5.701262551195328,0.0,0,0.0,3,0,0,0,0,8.421448209405854e-05
0x5ef31854bd27c308305e87cbb09af526203c2ba4,9legion.eth,23,2023-02-12,2023-11-25,38.6,0.6819210601738903,0.0,6,2.687045287500001,5,40,0,1,0,6.483334681116749e-05
0xcd353c98b502b6ad583af25e781f673af28acc23,delillo.eth,23,2023-02-16,2024-04-16,133.51,123.09620735954236,1.3358245122897284e-06,0,56.86291625000001,1,10,0,0,0,0.0002123682824954
0x948b4143170d86bf64aab77dee4c35b7dd6c7f0f,<nil>,23,2023-02-12,2023-10-19,6.15,0.0,0.0,0,0.0,3,0,0,0,0,8.421448209405855e-05
0x89895f3b775a809eb123770337dd4215d6960653,<nil>,23,2023-04-30,2024-01-21,7.96,0.0,0.0,0,0.0,0,0,0,0,0,0.0001549082400763
0x29cd744301308d23066169da6bb1d50ec6cb23b9,atmir.eth,23,2023-02-12,2023-11-28,6.65,6.864187664617594,0.0,0,0.0,1,1,0,0,0,7.537635901139776e-05
0xceee5b2f896ac8b0c6b97ff48a3f0a2d364d9950,theimperator.eth,23,2023-02-11,2024-01-24,24.12,5.559479152605252,0.0,0,0.0,6,72,0,0,0,0.000103729797592
0xa24ec8e49f55125203849a23a97ccf8f9decaeeb,<nil>,23,2023-02-15,2024-06-14,308.94,161.5199581590445,1.7527942083760489e-06,0,0.0,0,0,0,0,0,0.0001637981645548
0xc4f91cdd498a30f8ed1dea3883cba314a7a2a022,comeandplay.eth,23,2023-02-12,2024-02-14,4071.68,5173.695654215863,5.614429251944491e-05,7,35.98740048750001,10,154,0,1,0,9.274467103284748e-05
0xbec643bd5b7f5e9190617ca4187ef0455950c51c,itublockchain.eth,23,2023-05-11,2024-04-17,29180.85,78644.57740716671,0.0008534410321214,17,0.0,0,0,0,0,29,0.00017979646099
0x29bef73b778b0d93a7332be72ec985f61a1d853b,weareno1.eth,23,2023-03-25,2024-03-04,190.69,203.1201398820131,2.2042341321012117e-06,0,0.0,11,2,0,0,0,0.0001119779680785
0x33bdd20d28f925329211d24e00b252f15e13599c,makeyev.eth,23,2023-02-13,2023-11-26,14.79,0.0,0.0,0,0.0,0,1,0,0,0,6.483334681116749e-05
0xac0b8956b436bf33f7a1d441a6c53a4b26895e54,<nil>,23,2023-02-12,2024-04-14,368.29,0.0,0.0,0,1.1852291062499989,5,6,0,0,0,0.0002953936467065
0x98d8ee67b23b6305f10a8004dafebf411dc16a96,vvvvv13.eth,23,2023-03-25,2024-08-25,9.47,9.900417355565173,0.0,0,0.0,6,11,0,0,0,0.0001645414297305
0x53b5110a6bd6eb8f94f618721f4dae75d1da266d,<nil>,23,2023-04-30,2024-01-21,10.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0001549082400763
0xaccf8a51f736991da38a59fc8612cd30944d12d1,<nil>,23,2023-02-14,2023-10-19,9.91,7.153944757066487,0.0,0,0.0,1,0,0,0,0,8.421448209405855e-05
0x03b24bfdec2ec0d79a6ed7a6a5b54ae5723b4a93,yagunners.eth,23,2023-02-11,2023-11-25,16.5,1.31462157891179,0.0,2,0.0,0,12,0,0,0,6.448916044774263e-05
0x2d35c0e31d5df2b886dc00f6ffcdf115ae0d3a71,<nil>,23,2023-02-12,2023-10-19,7.77,8.168543123474908,0.0,0,0.0,1,0,0,0,0,8.421448209405855e-05
0x9c42e957e70f6db5a5e39d7efb18cfeaf54ce0ce,<nil>,23,2023-02-12,2024-03-05,7.24,0.0,0.0,0,5.76552375,0,1,0,0,0,9.531446503252744e-05
0xff897ad9f69338bb2b2a32f8cc3b19144820c3d4,fatruck.eth,23,2023-02-16,2023-12-02,108.56,303.9655380209624,3.2985956699198057e-06,0,0.0,4,6,0,0,0,0.0001249061582245
0x4cf100cce352029e726185980e4611de835d6c7b,0xtassilo.eth,23,2023-02-15,2024-04-15,10447.03,13346.50282152938,0.0001448345648072,1,1.583261250000001,0,11,0,3,0,0.0001621241010902
0xad83ed67668a505fac1814956b0f858930cb3296,<nil>,23,2023-02-17,2023-10-19,7.04,7.312260821459206,0.0,0,0.0,0,0,0,0,0,8.421448209405855e-05
0x9c09eecda043f214220186c97d957906a28e0cff,<nil>,23,2023-02-16,2024-07-16,5.64,5.827528928299425,0.0,0,0.0,0,0,0,0,0,0.0002472019135624
0xf46cb1a5f3fbeec56eb26cc62dc7498181568bde,dumpt.eth,23,2023-03-25,2024-03-04,187.19,204.53646332148543,2.2196038953811764e-06,0,0.0,8,3,0,0,0,0.0001119779680785
0xd44c38bbc37aa56c32219e47acc863e03f4b139d,<nil>,23,2023-02-14,2023-10-19,6.42,5.055859211585728,0.0,0,0.0,1,0,0,0,0,8.421448209405854e-05
0xd57dcb52b93dfd5133084779a4cbc57cbb9b6c32,borisii.eth,23,2023-05-01,2024-08-26,24.63,83.52856006099219,0.0,0,0.0,39,293,1,7,0,0.000353785547679
0x0a8a72e9989243e454585a63438c7874a0bbcd79,eth-ua.eth,23,2023-02-12,2024-03-02,18.87,571.6644486595909,6.203630474930935e-06,0,0.0,0,0,0,0,0,9.531446503252744e-05
0xf7e8caefa7a22999aa7a2dfe7be570dbb341afb1,what2mint.eth,23,2023-03-24,2023-12-03,1.08,2.5745188918668944,0.0,0,0.0,1,3,1,0,0,0.0001262884290549
0x87b104b03d92db1ffe2ae85ea4c63a8575297eb3,<nil>,23,2023-02-12,2024-01-24,4.86,6.204245506097762,0.0,0,0.0,1,21,0,0,0,7.858819090025115e-05
0xc8d2f584c14eec059aeb108bddd397f1a1d09ce5,<nil>,23,2023-02-12,2024-01-24,14.9,15.116371230224852,0.0,0,0.0,0,26,0,0,0,7.617958339787858e-05
0x75a7d886071d595f88543f2d153ab3f9fa04a45d,kolo3.eth,23,2023-03-25,2024-03-04,184.73,202.172511884414,2.1939505926252344e-06,0,0.0,5,1,0,0,0,0.0001256603941233
0xfb9e96cbc4bdd4a1d0ec03efcabca57d99c69b42,<nil>,23,2023-02-15,2024-06-16,3.97,4.103831819066538,0.0,0,0.0,0,0,0,0,0,0.0001854721196757
0x1b7ff092676545f0add46d47445786f52b42ce81,<nil>,23,2023-04-30,2024-01-21,7.42,0.0,0.0,0,0.0,0,0,0,0,0,0.0001549082400763
0x1a83f9f7a8a0958579408159c47b6d61d0903dc6,<nil>,23,2023-02-12,2023-10-19,6.41,0.0,0.0,0,0.0,1,0,0,0,0,8.421448209405855e-05
0xaeabecd8099262960153901f587b01577918da41,inicedr.eth,23,2023-02-16,2023-12-02,83.67,217.55120478364168,2.3608382277719543e-06,0,0.0,9,7,0,0,0,0.0001249061582245
0xb1658bd148f54c1e59d85f7fda511b558533b0ca,0x7x1.eth,23,2023-02-14,2024-02-14,10.29,0.0,0.0,0,0.0,35,542,0,1,0,0.0001116737673773
0x9f901956d5f47e82478f3d5371ae3f152848d132,leonid5.eth,23,2023-02-13,2023-11-26,79.66,4.439582165687663,0.0,0,3.4415586975000028,2,0,0,0,0,6.483334681116749e-05
0x4ae488d14ff5622ca5ab1df32a8c26e775d4a7d3,liudmila1.eth,23,2023-02-12,2024-07-16,124.02,100.16718603139472,1.0870016655915256e-06,0,0.0,0,5,0,0,0,0.000195415915468
0x173863cf3befe457cf248857b673402beb82fcdf,ksushaeth.eth,23,2023-02-12,2024-07-16,217.14,101.0686108870084,1.0967838143997246e-06,0,23.90111500000001,1,4,0,0,0,0.000195415915468
0x03eaa21e4109fe6eb1b91f410263de3da5abe788,<nil>,23,2023-02-13,2023-10-19,7.59,7.878549475709738,0.0,0,0.0,0,1,0,0,0,8.421448209405855e-05
0xfc89f089576091d9721c5fc8c0d2ba3a35dd40eb,<nil>,23,2023-02-17,2024-03-06,4.41,4.614267016469033,0.0,0,0.0,0,0,0,0,0,9.96863526888783e-05
0xc42670694c45a19834a815129ff5af0692f2024b,<nil>,23,2023-02-16,2024-06-19,5.91,6.0732501451101255,0.0,0,0.0,0,0,0,0,0,0.000161682552586
0xe162af4bdc3f05f0bcd057ed3d65ba815dd010db,cryptodependent.eth,23,2023-02-11,2024-03-02,3.21,8.309463346483,0.0,0,0.0,1,27,0,0,0,9.09939877605406e-05
0xb2b6ae32a76513c887d86d34b06c03f30066e8c1,<nil>,23,2023-02-12,2023-10-19,5.7,5.867972770586055,0.0,0,0.0,2,0,0,0,0,8.421448209405855e-05
0x4815c2f5cfd2c0ec450b67243d57170c9f9fee83,<nil>,23,2023-02-12,2023-10-19,6.58,0.0,0.0,0,0.0,1,0,0,0,0,8.421448209405855e-05
0x0d4d1ae15cb401e51835674965f9f4f25be73fb8,moli6.eth,23,2023-03-25,2024-03-04,187.48,202.52253539075423,2.197749003556622e-06,0,0.0,9,2,0,0,0,0.0001119779680785
0x3b128c6c1207d72092a8b3f6d651dfe54682a404,<nil>,23,2023-08-04,2024-05-24,3781.39,3005.309533222063,3.261323990080533e-05,0,0.0,0,0,0,0,0,0.0002636954564986
0xba0038ad9906e72c34df871e8e3c3012b32182cc,<nil>,23,2023-02-11,2023-11-27,5.99,0.0,0.0,0,0.0,1,10,1,0,0,6.483334681116749e-05
0xfbd514edbdad6f1fe5c9ab6c37bc9a414d8c5497,<nil>,23,2023-02-13,2023-10-19,7.55,7.909441870021709,0.0,0,0.0,0,2,0,0,0,8.421448209405855e-05
0xd4d592065d8ab49d490d00df98c217a1a323a4fc,<nil>,23,2023-02-12,2023-10-19,5.78,0.0,0.0,0,0.0,2,0,0,0,0,8.421448209405855e-05
0xf684a5fbec18b30d3f5668cfe1953440c465409d,huanglin.eth,23,2023-02-12,2023-11-30,175.64,1.0000000000008955,0.0,3,0.0,1,8,0,0,0,7.293874031893693e-05
0x94f1260207648bd96dcb0ec2a252ed294e355ca6,<nil>,23,2023-02-12,2023-10-19,6.87,7.250150339185955,0.0,0,0.0,1,0,0,0,0,8.421448209405854e-05
0x45b63fba055e19348778ca9234e96672ec9e6174,<nil>,23,2023-02-15,2023-11-27,6.99,0.0,0.0,0,0.0,3,96,0,0,0,6.483334681116749e-05
0xc8fbec860339fa461c1192f37a48b10857e24525,<nil>,23,2023-02-18,2023-11-25,1.32,0.0,0.0,0,0.0,1,87,0,1,0,6.483334681116749e-05
0x8ae0e9bb68c7b8813686d12285c4cf2237487a56,<nil>,23,2023-02-12,2024-04-15,32.15,151.2559706692923,1.641410711055136e-06,0,0.0,0,9,0,0,0,0.0001217721521874
0xf75729dca43e96dc38f519d1dbefb950ae95a507,andyfi1.eth,23,2023-05-04,2024-08-26,11.99,26.23512282795593,0.0,2,0.0,26,69,0,1,0,0.0003240409616933
0x001724184cb6f1704ec93252cbb8fe3343dc8f63,qwithir.eth,23,2023-02-16,2023-11-29,76.11,209.35516963996955,2.271895888415172e-06,0,0.0,3,12,0,0,0,7.414679538438098e-05
0x9538b66cce99b665264e2b955f9f401de50d448c,quantum23.eth,23,2023-02-14,2023-11-26,14.1,6.416358295034499,0.0,0,0.0,0,0,0,0,0,7.293874031893693e-05
0xd33ad09ff80a2393a5051261cf35382a39d9d1dc,bebum.eth,23,2023-02-15,2024-07-16,0.91,1.0436136973718582,0.0,0,0.0,1,9,0,0,0,0.0002943868101837
0x08cb134613707ba5e0dc8e95bc4a469cf5aafe99,<nil>,23,2023-02-15,2023-12-03,14.6,0.0239596668595554,0.0,0,0.0,2,46,25,25,0,0.0001040670500129
0x657aa7705c68b4c129f3b90c6aa45d7a4171f87c,imx168.eth,23,2023-02-15,2024-06-16,281.76,520.9260190192784,5.653023437699881e-06,0,0.0,5,3,0,0,0,0.0001880645327238
0x60e9c48a50828c4dc4e36d28fc7ef1b25124e002,<nil>,23,2023-04-29,2024-03-04,15.11,15.11,0.0,0,0.0,0,19,0,0,0,0.0001391788496285
0x0b098c8ea6407109649851b21b1e04adadafb04e,<nil>,23,2023-02-15,2024-07-17,5.05,4.002478046297467,0.0,0,0.0,0,7,0,0,0,0.0002252850704186
0xc918e95eaeb923a05d2d87a222066ea89192b08c,okiru.eth,23,2023-02-12,2023-11-26,3.65,3.959236136465645,0.0,0,9.746179625000003,11,88,1,0,0,6.483334681116749e-05
0x6f9fbb5c55fa5288e321a2f8781d7d84ae856b47,<nil>,23,2023-02-15,2024-06-19,114.04,129.35526689108002,1.4037470366749651e-06,0,0.0,0,0,0,0,0,0.0002057960191359
0xda9032477e6024f021cd35233c164ad2c89a50f5,<nil>,23,2023-02-16,2024-06-19,38.65,40.31105868287487,0.0,0,0.0,0,0,0,0,0,0.0001632063244065
0x4c710b38199f589dd769d36ed52b6d0170cb83ee,darknighte5a.eth,23,2023-02-16,2024-08-26,357.21,486.7581742484788,5.282238296906455e-06,1,1.030978682825,12,156,0,1,0,0.0001534127010347
0x5b4f3423f4ef227c6b4df2c9cb5ebd363f934b60,songlou.eth,23,2023-02-13,2024-03-04,40.46,100.58311789860318,1.0915153057399718e-06,0,0.0,2,2,0,0,0,0.0001074754085546
0x32183c14e90d14ebaf40f3efeb1b2bb9fd48814c,<nil>,23,2023-03-25,2024-03-02,4.61,2.1968882848788494,0.0,0,0.0,0,12,0,0,0,0.0001057457864461
0xcc2896fb9abeb767fd920250b8b54ba39f84d4e5,<nil>,23,2023-03-25,2024-04-16,28.49,200.86181424349093,2.1797270671852394e-06,0,0.0,0,0,0,0,0,0.0001148542135307
0xf58b10aeec135abaab732b816b2cd35d36962724,tsymbalar.eth,23,2023-02-13,2023-11-26,14.26,0.0,0.0,0,0.0,0,1,0,0,0,6.483334681116749e-05
0x10ea00cf21868970d76996c457aa8b27fcf563ce,bingo0588.eth,23,2023-02-16,2024-08-06,22.28,23.999251915393288,0.0,0,0.0,1,1,0,0,0,0.0001825862241662
0x519e50d624fa85c16abea62fee7f5b233d913697,<nil>,23,2023-02-11,2023-11-30,9.22,0.01,0.0,0,0.0,0,0,0,0,0,6.448916044774263e-05
0x368646c01eae24ce7593a2f1d91d015ff19c6aa6,<nil>,23,2023-03-25,2024-04-16,28.35,200.84891506955893,2.179587086977105e-06,0,0.0,1,1,0,0,0,0.0001148542135307
0x27caccdba09b12644a4758286cf9a3ceb2752d13,me4ta.eth,23,2023-02-15,2024-06-15,0.92,1.0475008282995044,0.0,0,0.0,0,8,0,0,0,0.0002065179508784
0xf03bf098bfecac6fa90e7dd99016ffd6f352963d,teslao.eth,23,2023-02-13,2023-11-26,106.02,4.761842926217208,0.0,0,2.1428484,0,0,0,0,0,6.483334681116749e-05
0xbf1261fc6a63281c2e158034120a84cd60c5588e,<nil>,23,2023-02-13,2024-03-04,7.59,0.0,0.0,0,0.0,8,20,0,0,0,9.392580910985166e-05
0xe5c1e803358d151d9199f164b7fa0f94b677b13b,makarkin.eth,23,2023-04-29,2024-08-24,60.31,1.0473231464253114,0.0,0,0.0,16,73,0,0,0,0.0001749766130343
0x4e0c40621b3bc3459e39f9ed5469f884213e86df,1590000.eth,23,2023-02-13,2023-12-06,222.24,0.0,0.0,0,0.0,2,59,0,0,0,0.0001070395280106
0x3bb309680987e73924fd57c33576fe9cf875ee83,<nil>,23,2023-02-12,2023-10-19,6.11,6.298565226200657,0.0,0,0.0,1,0,0,0,0,8.421448209405855e-05
0x4fb43800490e0f02ea72749f85c42785b9be499b,selikhov.eth,23,2023-02-13,2023-11-26,14.75,0.0,0.0,0,0.0,0,1,0,0,0,6.483334681116749e-05
0xde92764d15367067cec84e2737d8f471dc8bfd56,gehgu.eth,23,2023-02-15,2024-07-16,1.57,1.8225421427973567,0.0,0,0.0,3,9,0,0,0,0.0002943868101837
0x323a8a4643c690dae74bd3be3110e0eb018e213e,nemoi.eth,23,2023-02-12,2023-11-25,40.83,1336.5071163905704,1.4503606611611714e-05,0,0.0,4,24,1,0,0,6.483334681116749e-05
0xed322058482d1c751fd6cacfa494495b8dee949f,balin.eth,23,2023-02-16,2024-06-15,771.17,437.43328654159177,4.746970838402663e-06,0,0.0,0,1,0,0,0,0.0002429595428388
0x91cd26813bda69ab442dd859e0a99200210246a0,wyerganaa.eth,23,2023-02-16,2023-12-02,80.1,179.80635210631863,1.9512358484568604e-06,0,0.0,3,5,0,0,0,0.000109376847873
0xab5b6fbf38942427d7e46b8232465c36d3fb004a,ustas84.eth,23,2023-02-14,2023-11-27,7.33,0.4641609274585813,0.0,0,0.0,18,147,0,0,0,6.483334681116749e-05
0x58b26a58131d90f5d94a678bc00982d0071b2821,ckyka.eth,23,2023-02-12,2023-11-26,8.17,9.932180457678625,0.0,0,0.0,1,21,0,0,0,7.293874031893693e-05
0x7b22f4e0b10b2d3a09f8bddf02988d3ae34f82bf,weyland.eth,23,2023-02-12,2024-01-19,40.44,15.166128897407186,0.0,0,58.63834374999999,5,28,0,0,0,8.949823429697485e-05
0xbe459396929c39645f0f6f44170a11fa706e3005,heilo.eth,23,2023-03-25,2024-03-04,186.78,205.6189557111444,2.2313509662251216e-06,0,0.0,9,2,0,0,0,0.0001119779680785
0x7477f9541b4d3ae1416048203082c751d987130f,<nil>,23,2023-02-13,2023-10-19,7.69,7.965692061434927,0.0,0,0.0,0,1,0,0,0,8.421448209405855e-05
0xb91d1df5f1a4c8006e583c6431efad881786ee10,dnipro-m.eth,23,2023-08-07,2024-08-26,79.69,343.404273519785,3.726579851911376e-06,0,0.0,0,0,0,0,0,0.0004823251354333
0x904bd7dd2fb8c325ee0841609e1a521e362f87c9,jackjones09081983.eth,23,2023-02-19,2024-08-24,12.71,13.937468680480412,0.0,0,0.0,10,103,0,0,0,0.0001173061517244
0x8ab5fe1dc7b430aded1c8387479cfbe1f5a32aa0,<nil>,23,2023-02-12,2023-11-27,6.7,6.678906164173941,0.0,0,0.0,0,2,1,0,0,6.176228727494146e-05
0x14af1478455c4581ea8c0e005dd55db79fad2531,dimipaleo.eth,23,2023-02-18,2024-08-25,22.68,30.87682805296932,0.0,4,0.0,5,10,0,0,0,0.0001415685226657
0x8266f0c12c35d296b5b8f61808ff3519556e601f,<nil>,23,2023-02-16,2024-03-04,7.27,8.257728255114431,0.0,0,0.0,0,0,0,0,0,0.0001307380284566
0x97f5cdf98959746397eaac09512c963f186174c6,baojiz.eth,23,2023-02-13,2024-03-04,41.2,101.66500507230978,1.103255808856757e-06,0,0.0,0,3,0,0,0,0.0001074754085546
0x3968655bf118a18bc63b50757fee875e52b4c49e,<nil>,23,2023-03-25,2024-04-16,28.4,200.8622017830592,2.179731272715741e-06,0,0.0,0,0,0,0,0,0.0001148542135307
0xd39ea6043d1fa03f5be2beb2cfe65faa4ef0e595,mrblue88.eth,23,2023-02-11,2024-02-13,8923.48,10959.02153606788,0.0001189259191051,2,0.0,4,17,1,0,0,0.0001138230872419
0x71b19f33ea0f93149e178f6f867f29c61e968101,spyc7.eth,23,2023-03-25,2024-03-04,192.26,238.7767047219889,2.591174675266495e-06,0,0.0,11,1,0,0,0,0.0001256603941233
0x4f6669d3dfe5270d7cba9d5326cbce48c0a7b2ad,dmitrym47.eth,23,2023-02-12,2024-08-28,0.09,0.0,0.0,0,0.0,7,102,0,1,0,0.0001340466522296
0x5aa5baea222df6d640124f32b88a8c77df6e9720,<nil>,23,2023-02-14,2023-10-19,7.43,6.074628198320833,0.0,0,0.0,1,0,0,0,0,8.421448209405855e-05
0x9f08d683651372f23d1bcab322116f0e8b9a4b6e,<nil>,23,2023-02-12,2023-10-19,6.3,0.0,0.0,0,0.0,0,0,0,0,0,8.421448209405855e-05
0x551b18958d693d659eeac9d6faf3d424033a50ba,nibajie.eth,23,2023-03-25,2024-03-04,195.81,205.7821677135244,2.233122122283913e-06,1,0.0,15,2,0,0,0,0.000110357869502
0x735026ca2d9a0cd24da088ed3e1853ede083fc97,<nil>,23,2023-04-29,2024-03-04,11.45,11.45,0.0,0,0.0,1,29,0,0,0,0.0001391788496285
0x9705dc167b7bafd4c0e4e700b7dd3ba82cac7811,<nil>,23,2023-02-11,2024-01-20,945.07,0.0,0.0,0,0.0,0,0,0,0,0,9.3416504692431e-05
0xbe909664d1f8ce7238e3ff69721d38f605de518c,<nil>,23,2023-05-01,2024-06-19,2.26,0.9999999999999996,0.0,0,0.0,11,31,0,0,0,0.0001573021289716
0xc04421b96d6ea2b48fe33ed034c14ec03daa62f2,<nil>,23,2023-02-12,2024-03-02,14.29,15.51431590098907,0.0,0,0.0,1,23,0,0,0,9.346292380229308e-05
0xa5f50d37a335067e3b3738b95b697098ec8ca070,<nil>,23,2023-02-13,2023-10-19,9.82,10.190975769067386,0.0,0,0.0,0,0,0,0,0,8.421448209405855e-05
0xe1f9f998e71e9f6e88d801c218b80deb0203b776,huaznd.eth,23,2023-02-13,2024-03-04,41.9,101.7002643399017,1.10363843798031e-06,0,0.0,2,3,0,0,0,0.0001074754085546
0x46674a944a46d7fa6f421cdd4c3ec822053baa06,<nil>,23,2023-02-12,2023-10-19,7.49,0.0,0.0,0,0.0,3,0,0,0,0,8.421448209405855e-05
0xdccf50828510f201ecf3412f7f19333c684d35b1,<nil>,23,2023-02-13,2023-10-19,5.35,5.513224441819249,0.0,0,0.0,0,1,0,0,0,8.421448209405855e-05
0x05a7eb929209f5c1f2f08dd087b64bb1beba99fe,onixia.eth,23,2023-02-10,2024-08-26,138.0,236.27516788973577,2.5640283131599923e-06,0,0.0,12,64,0,0,0,0.0001534127010347
0xc890889f5d171feecc17aaf85cd3ca7c312ce623,<nil>,23,2023-02-14,2023-10-19,6.56,6.781838229754536,0.0,0,0.0,0,0,0,0,0,8.421448209405855e-05
0x671269f5cb19cbb7c0f475ac351929f72461ff50,<nil>,23,2023-03-25,2024-04-16,28.4,200.86307401311865,2.179740738046305e-06,0,0.0,2,1,0,0,0,0.0001148542135307
0x160d4c08c9508deb3e49e085ec532e75043f1a97,belingis.eth,23,2023-02-16,2023-11-29,64.17,170.9600608943348,1.8552370122839024e-06,0,0.0,7,15,0,0,0,7.114401976775366e-05
0x66878baf67c8a67127db7c3b67999fa431e4546c,joypolis.eth,23,2023-02-12,2024-01-20,84.13,121.46702847383996,1.3181448685613923e-06,5,0.0,0,2,0,0,0,0.0001443242430532
0x6588847fb80c60b45b3b1b0413cc4e30d1517fcd,775858.eth,23,2023-02-11,2024-08-04,17.15,15.597662143100136,0.0,25,0.0,0,8,0,0,0,0.0001356330187843
0xa2cb553db996dcace913bacc43b1b96987f2424c,midnight57.eth,23,2023-02-11,2023-11-26,24.15,24.51827209204817,0.0,0,0.0,0,0,0,0,0,7.293874031893693e-05
0xd044a705a95be2dcada37707e7f26cc9420185e0,0x80088.eth,23,2023-02-13,2024-06-17,1327.98,1651.5173774351836,1.79220582223677e-05,2,0.0,4,11,0,0,0,0.0001512666975909
0x8ae9c126ae55c2a0b3a356d7f3e60189b2376abe,<nil>,23,2023-02-16,2023-11-28,1549.66,1030.5109538982665,1.1182974861115107e-05,0,0.0,0,0,0,0,0,7.414679538438098e-05
0x1fb7ed8b2e3cc6a0c1f0d5e129b11b0f5af23ecd,viddivin.eth,23,2023-02-16,2023-12-03,81.14,210.5584787273918,2.2849540468208542e-06,0,0.0,4,9,0,0,0,0.0001249061582245
0x81dfe92a8f96560cb63df367b448512e2ad5b5ca,0xcbx.eth,23,2023-10-19,2024-05-26,1215.68,1200.036398687352,1.302264360041786e-05,0,0.0,0,1,0,0,0,0.0003020990185006
0xd0990cfb716afc41213ad5bf0498b9961093a540,<nil>,23,2023-02-13,2023-12-04,46.03,52.20939917693998,0.0,0,0.0,0,0,0,0,0,0.0001330600688642
0x5317c99b30bea75222a64340ab119d9ee2840a1e,feng666.eth,23,2023-02-11,2024-08-04,22.16,23.099258060475485,0.0,25,0.0,0,8,0,0,0,0.0001356330187843
0x4351cc87634e8fb0cef755e38a91cc87c7a229ed,<nil>,23,2023-04-30,2024-01-21,7.73,0.0,0.0,0,0.0,0,0,0,0,0,0.0001549082400763
0x4091f9e27e23f6899c68f2115a95ef5db6ac70d0,<nil>,23,2023-02-12,2023-10-19,7.35,7.588779338656313,0.0,0,0.0,3,0,0,0,0,8.421448209405855e-05
0x009ba007a7ef1523aa58e8ec4f93a20d246fb0e6,shalimov.eth,23,2023-02-13,2023-11-26,15.08,0.0,0.0,0,0.0,0,1,0,0,0,6.483334681116749e-05
0xce10350f297bd664723a4d590a915113ae64d4bd,criptomishka.eth,23,2023-02-15,2024-03-02,14.59,351.8587034473477,3.81832625886352e-06,0,0.0,1,27,0,1,0,0.0001085000449105
0xe24ab6b94b760ddbc6424a8786f805afe740581b,<nil>,23,2023-02-12,2023-10-19,5.26,0.0,0.0,0,0.0,1,0,0,0,0,8.421448209405855e-05
0xd66164c4b658f3704b5caa67b33f07f3842ee063,universalvalue.eth,23,2023-02-10,2024-03-02,5485.52,6390.303010236401,6.934676205822918e-05,1,0.0,3,9,0,0,0,0.0001439319470488
0x9a0429f5a89ff98358355b17b346d0145bbda71d,<nil>,23,2023-02-13,2023-10-19,6.42,4.945225638516398,0.0,0,0.0,0,1,0,0,0,8.421448209405855e-05
0x82adbadd3df6efcc1a8fef8903a5ec9fa3f3011b,<nil>,23,2023-02-18,2023-11-11,10.07,10.0,0.0,0,0.0,6,13,0,0,0,6.329501491015327e-05
